user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
3069,55,Student,19312.01,376,5000.0,Sports,9,11,2,1,1.56,India,2023-02-16,0.2589062453882325,251.6,High Risk
3070,32,Salaried,58633.41,605,1901.84,Fashion,6,4,0,0,5.37,USA,2023-05-17,0.0324361144951316,106.0,Medium Risk
3071,50,Student,40657.46,465,5000.0,Sports,6,8,1,0,7.74,Australia,2024-12-28,0.1229786612346172,190.0,High Risk
3072,49,Unemployed,13318.59,320,5000.0,Beauty,9,13,1,1,8.21,USA,2024-11-17,0.3754151152637028,258.0,High Risk
3073,37,Unemployed,12929.58,318,1939.99,Electronics,9,12,3,1,4.84,Canada,2023-02-10,0.1500427701441191,296.8,High Risk
3074,38,Unemployed,5980.29,333,4326.5,Fashion,3,14,1,0,2.89,Germany,2023-01-06,0.723459899101883,254.8,High Risk
3075,29,Salaried,51306.11,467,5000.0,Home,6,16,2,1,8.22,Canada,2024-11-22,0.0974542798118976,225.2,High Risk
3076,59,Unemployed,9970.65,300,4119.47,Home,12,14,2,0,2.44,India,2024-09-02,0.4131596234949577,288.0,High Risk
3077,39,Self-Employed,81234.42,660,5000.0,Electronics,3,14,1,0,3.77,Australia,2024-12-12,0.0615502640383226,124.0,Medium Risk
3078,46,Self-Employed,75117.25,630,5000.0,Electronics,12,10,1,0,5.92,Australia,2023-03-18,0.0665626071241958,128.0,Medium Risk
3079,38,Unemployed,11983.02,300,3922.34,Electronics,3,19,2,0,8.53,USA,2024-09-01,0.3273248313029603,298.0,High Risk
3080,28,Self-Employed,65345.57,531,5000.0,Electronics,12,16,1,1,2.7,Germany,2023-06-14,0.0765162810577671,179.60000000000002,High Risk
3081,48,Student,9697.75,355,1122.05,Fashion,9,17,1,1,3.54,USA,2023-01-17,0.1157020958469748,252.0,High Risk
3082,35,Student,12067.4,316,994.0,Sports,6,16,2,0,7.35,India,2023-03-23,0.0823706846545237,285.6,High Risk
3083,54,Unemployed,14268.01,314,3419.47,Electronics,3,11,2,0,7.43,UK,2024-08-30,0.2396599105271162,276.4,High Risk
3084,21,Salaried,21936.53,366,3976.67,Fashion,3,17,3,0,6.21,UK,2023-04-04,0.1812807221561477,287.6,High Risk
3085,39,Unemployed,5180.89,351,1618.63,Beauty,6,3,0,1,1.68,USA,2024-12-23,0.312423155094974,205.6,High Risk
3086,59,Salaried,68116.22,644,5000.0,Fashion,9,12,1,0,9.53,Canada,2023-03-26,0.0734039557685379,126.4,Medium Risk
3087,19,Unemployed,7146.08,300,953.35,Beauty,12,14,2,1,7.76,Australia,2023-05-20,0.1334088059467568,288.0,High Risk
3088,53,Salaried,32992.07,408,5000.0,Beauty,6,13,1,0,2.3,USA,2023-01-29,0.1515515698166256,222.8,High Risk
3089,24,Self-Employed,37788.43,428,5000.0,Fashion,6,13,1,0,5.77,UK,2024-11-01,0.1323156320598659,214.8,High Risk
3090,44,Unemployed,11097.16,362,2528.18,Beauty,3,3,0,0,4.4,USA,2024-07-07,0.2278222536216473,201.2,High Risk
3091,31,Student,5284.73,309,2229.89,Sports,9,18,1,1,3.01,USA,2024-10-25,0.4219496549492594,272.4,High Risk
3092,57,Unemployed,15358.33,306,1822.77,Home,6,15,1,0,4.61,USA,2024-08-08,0.118682825541579,267.6,High Risk
3093,36,Salaried,30874.11,449,5000.0,Fashion,12,1,0,1,8.69,Germany,2023-03-22,0.1619479881363381,162.4,High Risk
3094,32,Salaried,61030.39,514,100.0,Beauty,3,11,1,1,6.69,Canada,2023-06-11,0.001638527953041,176.4,High Risk
3095,38,Self-Employed,30412.78,400,1069.84,Sports,3,14,1,0,5.64,UK,2023-06-18,0.0351773169042751,228.0,High Risk
3096,32,Unemployed,10752.24,300,1651.35,Beauty,6,18,2,0,7.14,Germany,2024-10-22,0.15358195129573,296.0,High Risk
3097,45,Salaried,52244.89,474,5000.0,Electronics,6,17,2,1,7.52,UK,2023-05-05,0.0957031395797751,224.4,High Risk
3098,23,Unemployed,6646.71,339,2041.5,Home,9,0,0,1,1.08,Australia,2023-06-28,0.3071444368717757,204.4,High Risk
3099,26,Student,14162.06,381,4661.02,Beauty,6,0,0,0,2.87,Canada,2024-09-02,0.3291201986151733,187.6,High Risk
3100,59,Self-Employed,75589.26,695,5000.0,Beauty,9,0,0,0,3.82,USA,2023-04-16,0.0661469632061486,62.0,Medium Risk
3101,24,Self-Employed,32636.16,472,5000.0,Sports,3,11,1,1,5.58,Australia,2023-05-11,0.1532042985449268,193.2,High Risk
3102,54,Unemployed,5000.0,325,1598.0,Beauty,12,13,1,0,4.72,Germany,2024-09-03,0.3196,256.0,High Risk
3103,52,Self-Employed,91420.09,726,5000.0,Sports,6,1,0,0,1.28,India,2024-12-27,0.054692573590772,51.6,Low Risk
3104,19,Unemployed,6935.64,312,267.64,Electronics,3,2,0,0,2.37,USA,2024-09-25,0.0385890847852541,219.2,High Risk
3105,48,Self-Employed,51074.64,566,5000.0,Home,9,1,0,0,1.74,Australia,2023-06-01,0.097895942095725,115.6,Medium Risk
3106,54,Student,20778.34,403,5000.0,Electronics,6,12,1,1,4.19,Australia,2024-12-29,0.2406351999245368,222.8,High Risk
3107,32,Self-Employed,61346.86,563,5000.0,Beauty,9,12,1,0,8.16,Germany,2023-01-02,0.0815037640068293,158.8,Medium Risk
3108,41,Salaried,59016.83,597,5000.0,Home,12,5,1,0,7.04,India,2023-05-09,0.0847215955177531,131.2,Medium Risk
3109,18,Salaried,35760.92,490,5000.0,Sports,6,11,2,0,9.45,UK,2024-12-21,0.1398174319900047,206.0,High Risk
3110,57,Unemployed,12542.79,346,2989.14,Beauty,9,10,1,0,5.5,USA,2024-11-30,0.2383153987270774,241.6,High Risk
3111,43,Student,17087.91,381,4220.25,Fashion,6,14,1,1,5.18,Canada,2024-11-23,0.2469728597587417,235.6,High Risk
3112,26,Salaried,55407.62,565,5000.0,Beauty,9,1,0,0,1.19,India,2023-01-07,0.090240295468385,116.0,Medium Risk
3113,39,Salaried,48595.01,459,5000.0,Beauty,12,17,3,1,6.47,Germany,2023-03-09,0.1028912227819276,250.4,High Risk
3114,43,Student,15166.89,366,5000.0,Beauty,6,9,1,0,6.66,USA,2024-11-15,0.3296654752556391,231.6,High Risk
3115,48,Unemployed,14003.33,363,3540.52,Electronics,6,6,0,1,5.84,India,2023-05-20,0.2528341473063907,206.8,High Risk
3116,57,Student,28605.27,411,5000.0,Electronics,9,2,0,0,1.43,Australia,2024-09-13,0.1747929664708636,179.60000000000002,High Risk
3117,51,Self-Employed,49723.76,535,4799.06,Home,6,6,1,0,6.1,Australia,2023-03-01,0.096514422883547,158.0,High Risk
3118,31,Unemployed,7343.91,300,1801.42,Beauty,3,12,2,0,8.64,Germany,2023-06-29,0.2452944003943403,284.0,High Risk
3119,24,Salaried,51019.18,601,5000.0,Electronics,9,1,0,0,8.37,Canada,2023-06-02,0.0980023591127885,101.6,Medium Risk
3120,45,Self-Employed,75917.33,668,5000.0,Beauty,6,14,1,0,6.74,USA,2023-05-26,0.0658611149786221,120.8,Medium Risk
3121,43,Unemployed,9078.76,300,4784.29,Home,12,22,1,1,7.14,USA,2023-06-17,0.5269761509281004,284.0,High Risk
3122,51,Self-Employed,57328.46,496,5000.0,Electronics,9,8,1,1,5.01,Canada,2024-11-04,0.0872167157464198,177.6,High Risk
3123,22,Salaried,33422.43,375,5000.0,Fashion,12,4,2,0,2.27,UK,2024-07-21,0.1496001338023596,238.0,High Risk
3124,46,Salaried,44534.9,441,5000.0,Sports,12,16,3,1,5.98,Australia,2023-05-16,0.1122714994307834,255.6,High Risk
3125,49,Unemployed,14457.1,329,5000.0,Fashion,3,0,0,1,8.62,India,2023-04-18,0.3458508276210305,208.4,High Risk
3126,47,Salaried,78518.36,721,5000.0,Home,6,10,1,0,7.9,USA,2023-05-11,0.0636793738432641,91.6,Low Risk
3127,35,Unemployed,9600.85,300,3542.06,Home,6,13,1,0,1.41,USA,2024-08-19,0.3689319174864725,266.0,High Risk
3128,53,Self-Employed,23492.12,392,3415.43,Electronics,12,2,0,1,1.39,Australia,2024-12-23,0.1453861975845517,187.2,High Risk
3129,38,Self-Employed,78238.27,716,5000.0,Beauty,9,3,0,0,7.68,Australia,2024-08-28,0.0639073435545034,59.6,Low Risk
3130,22,Salaried,45254.56,496,5000.0,Sports,3,9,1,0,8.38,Australia,2024-09-25,0.1104861034998462,179.6,High Risk
3131,28,Salaried,49790.19,489,5000.0,Beauty,6,4,3,1,2.68,Australia,2023-06-29,0.1004213882292877,212.4,High Risk
3132,54,Student,24418.88,413,5000.0,Beauty,6,1,0,1,8.92,India,2023-01-27,0.2047595958537,176.8,High Risk
3133,25,Salaried,55067.55,512,5000.0,Electronics,12,17,2,1,6.15,Germany,2024-11-11,0.0907975749783674,209.2,High Risk
3134,37,Self-Employed,48974.23,495,5000.0,Fashion,12,11,1,0,7.15,UK,2024-12-04,0.1020945097043894,184.0,High Risk
3135,59,Self-Employed,58366.34,503,5000.0,Fashion,12,4,2,0,4.43,India,2023-01-06,0.0856658135493848,186.8,High Risk
3136,54,Salaried,80359.14,636,5000.0,Beauty,9,13,1,0,8.12,India,2024-07-07,0.0622206758310255,131.60000000000002,Medium Risk
3137,20,Salaried,28030.53,491,5000.0,Home,9,2,0,1,8.74,USA,2024-11-27,0.1783769340073127,147.6,High Risk
3138,37,Salaried,59241.18,565,5000.0,Fashion,12,11,1,0,8.28,India,2023-03-11,0.0844007496136977,156.0,Medium Risk
3139,22,Self-Employed,54680.11,530,5000.0,Fashion,3,8,1,1,8.5,India,2023-04-28,0.0914409279717981,164.0,High Risk
3140,25,Unemployed,6828.11,300,276.72,Sports,6,22,2,1,7.66,India,2024-09-06,0.0405265878844951,304.0,High Risk
3141,37,Student,9195.81,324,1166.22,Home,9,3,0,1,4.92,Canada,2023-06-25,0.1268208020826876,216.4,High Risk
3142,23,Self-Employed,31550.09,477,5000.0,Sports,9,14,1,0,4.09,USA,2023-06-13,0.1584781533111316,197.2,High Risk
3143,52,Unemployed,14371.49,403,2738.45,Beauty,9,1,0,1,3.86,India,2024-09-22,0.1905473962685845,180.8,High Risk
3144,20,Unemployed,50235.75,522,5000.0,Fashion,12,10,1,1,5.39,India,2023-06-24,0.0995307126896682,171.20000000000002,High Risk
3145,30,Student,10739.72,300,5000.0,Home,9,15,1,0,7.09,USA,2024-09-18,0.4655614857743033,270.0,High Risk
3146,27,Salaried,35618.48,527,5000.0,Beauty,12,0,0,0,3.58,Australia,2024-08-21,0.1403765685677771,129.20000000000002,High Risk
3147,53,Student,21477.7,380,5000.0,Electronics,3,6,1,0,3.5,Germany,2023-01-18,0.2327996014470823,220.0,High Risk
3148,34,Self-Employed,73791.02,667,5000.0,Beauty,9,4,0,0,2.6,USA,2024-07-04,0.0677589224271462,81.2,Medium Risk
3149,59,Salaried,90543.86,767,5000.0,Home,3,6,0,0,5.0,Australia,2024-12-27,0.0552218560154161,45.2,Low Risk
3150,24,Student,8670.3,300,2012.43,Electronics,6,2,0,0,1.17,India,2023-03-06,0.2321061554963496,224.0,Medium Risk
3151,27,Self-Employed,25738.01,409,5000.0,Beauty,3,19,1,1,5.58,UK,2024-07-28,0.1942652132002435,234.4,High Risk
3152,23,Unemployed,5000.0,308,2669.37,Electronics,12,2,0,1,6.93,Australia,2023-06-27,0.533874,220.8,High Risk
3153,40,Self-Employed,57650.1,559,5000.0,Home,9,15,2,0,7.3,India,2023-02-06,0.0867301184213037,186.4,Medium Risk
3154,41,Student,21738.2,300,5000.0,Beauty,9,16,3,0,8.21,Australia,2023-02-20,0.2300098444213412,312.0,High Risk
3155,58,Self-Employed,55172.3,567,5000.0,Home,6,19,1,0,6.87,USA,2023-06-02,0.090625186914448,171.2,Medium Risk
3156,51,Student,12163.87,374,4403.51,Beauty,9,13,1,0,4.0,India,2024-09-08,0.3620155427507857,236.4,High Risk
3157,54,Student,6716.65,300,3771.45,Electronics,12,15,2,1,8.75,Canada,2023-04-26,0.5615075967930442,290.0,High Risk
3158,20,Unemployed,5000.0,300,1523.83,Beauty,12,23,3,1,1.28,Canada,2023-02-05,0.304766,326.0,High Risk
3159,31,Self-Employed,49489.17,519,1446.15,Sports,3,17,1,0,4.49,Canada,2023-02-04,0.0292215448349608,186.4,High Risk
3160,56,Salaried,80489.82,710,5000.0,Fashion,12,1,0,0,2.79,India,2024-09-26,0.0621196568708937,58.0,Low Risk
3161,44,Salaried,55650.84,563,5000.0,Home,9,4,0,0,9.91,USA,2024-07-03,0.0898459034939993,122.8,Medium Risk
3162,24,Unemployed,7384.73,300,1733.63,Fashion,3,14,2,0,7.31,Canada,2024-08-10,0.2347587521818672,288.0,High Risk
3163,18,Salaried,56230.43,609,5000.0,Electronics,3,16,1,1,8.51,USA,2023-01-19,0.0889198250840336,148.4,Medium Risk
3164,58,Student,18911.18,416,5000.0,Beauty,6,14,1,1,8.13,UK,2023-06-25,0.2643938664853277,221.6,High Risk
3165,48,Self-Employed,62441.72,566,5000.0,Fashion,9,6,2,0,3.56,Germany,2024-09-10,0.0800746680264413,165.60000000000002,Medium Risk
3166,22,Self-Employed,37469.59,431,5000.0,Electronics,6,5,1,0,9.28,USA,2024-08-31,0.1334415455306556,197.6,High Risk
3167,33,Unemployed,7969.56,301,1669.44,Home,12,24,1,1,8.63,USA,2023-06-24,0.2094770602141147,287.6,High Risk
3168,34,Student,15372.92,341,3384.07,Home,12,6,1,1,5.31,Australia,2024-09-26,0.220131894266021,235.6,High Risk
3169,46,Salaried,40540.03,460,5000.0,Sports,9,5,2,1,6.55,Germany,2024-11-12,0.123334886530671,206.0,High Risk
3170,53,Student,8643.27,348,4303.45,Electronics,12,11,1,1,8.66,USA,2024-09-04,0.4978960509159149,242.8,High Risk
3171,35,Student,19076.2,334,4593.29,Home,6,3,0,1,6.96,USA,2023-06-22,0.2407864249693335,212.4,High Risk
3172,31,Self-Employed,72842.39,649,5000.0,Sports,6,7,1,0,1.96,India,2023-01-02,0.0686413501808493,114.4,Medium Risk
3173,27,Self-Employed,55115.37,558,5000.0,Fashion,12,12,1,0,9.79,Canada,2024-11-03,0.0907187958640212,160.8,Medium Risk
3174,39,Unemployed,5533.28,300,1979.88,Sports,9,10,2,0,9.05,UK,2023-04-15,0.3578130873550589,280.0,High Risk
3175,33,Self-Employed,70936.55,610,5000.0,Beauty,9,4,1,0,8.37,Australia,2024-07-21,0.0704855254449222,124.0,Medium Risk
3176,49,Salaried,88241.52,667,5000.0,Electronics,12,9,1,0,7.61,Germany,2023-01-08,0.0566626685487738,111.2,Medium Risk
3177,20,Salaried,36183.77,444,5000.0,Fashion,9,3,0,1,8.24,India,2023-02-18,0.1381835005031261,168.4,High Risk
3178,58,Self-Employed,56028.15,529,5000.0,Fashion,12,16,2,1,7.88,USA,2024-08-16,0.0892408548203001,200.4,High Risk
3179,26,Salaried,60827.56,636,5000.0,Fashion,9,19,1,0,9.41,Canada,2024-11-26,0.0821995819000466,143.60000000000002,Medium Risk
3180,53,Self-Employed,29369.96,364,5000.0,Fashion,6,14,3,1,1.54,Canada,2023-04-13,0.1702419751337761,282.4,High Risk
3181,35,Salaried,49857.09,519,5000.0,Beauty,12,7,2,0,7.65,Australia,2023-02-27,0.1002866392723682,186.4,High Risk
3182,55,Salaried,9911.64,382,2454.52,Home,6,0,0,0,2.97,USA,2024-11-16,0.2476401483508279,187.2,High Risk
3183,20,Self-Employed,46142.64,579,5000.0,Fashion,12,0,0,0,4.69,Germany,2024-11-20,0.108359643054667,108.4,Medium Risk
3184,28,Self-Employed,28746.59,455,4060.86,Sports,6,3,0,1,7.25,USA,2023-06-18,0.1412640594936651,164.0,High Risk
3185,51,Student,15401.47,385,4545.89,Home,6,1,0,0,4.69,Canada,2023-01-06,0.2951594880228965,188.0,High Risk
3186,40,Unemployed,10397.79,338,2009.99,Fashion,6,10,2,1,9.26,UK,2023-02-22,0.1933093474671059,264.8,High Risk
3187,45,Unemployed,13482.28,301,5000.0,Electronics,9,16,2,0,6.71,UK,2023-05-13,0.3708571547245718,291.6,High Risk
3188,37,Unemployed,5102.23,306,1967.02,Beauty,6,0,0,0,6.76,USA,2024-09-06,0.3855216248581503,217.6,High Risk
3189,24,Unemployed,6994.31,300,1223.3,Beauty,3,13,1,0,4.75,Germany,2024-07-07,0.1748993110113792,266.0,High Risk
3190,36,Unemployed,14127.27,356,2157.02,Fashion,3,2,0,1,1.12,Germany,2024-08-28,0.1526848428606517,201.6,High Risk
3191,46,Salaried,27592.5,364,5000.0,Beauty,6,10,3,1,8.56,Germany,2023-05-21,0.1812086617740328,274.4,High Risk
3192,38,Salaried,48856.16,494,3154.8,Home,6,20,1,1,2.45,Canada,2023-03-13,0.0645732288415626,202.4,High Risk
3193,18,Self-Employed,37243.31,405,2899.81,Sports,12,21,2,0,9.5,Australia,2024-12-23,0.0778612319903896,260.0,High Risk
3194,46,Self-Employed,91184.41,728,5000.0,Home,9,5,1,0,5.41,Germany,2024-10-12,0.0548339348798769,78.80000000000001,Low Risk
3195,36,Unemployed,8568.79,369,477.94,Home,9,0,0,0,2.23,Germany,2024-09-19,0.0557768366362111,192.4,High Risk
3196,20,Student,13478.49,323,546.35,Beauty,12,12,1,1,2.93,Canada,2023-04-22,0.0405349560670371,254.8,High Risk
3197,58,Unemployed,9557.94,328,2385.72,Electronics,9,4,1,1,8.37,UK,2023-04-08,0.2496060866672106,236.8,High Risk
3198,23,Self-Employed,42582.29,506,5000.0,Beauty,9,5,0,1,4.09,USA,2023-05-30,0.1174197066433017,147.6,High Risk
3199,26,Self-Employed,58430.16,584,5000.0,Fashion,3,1,0,0,5.99,India,2024-12-25,0.0855722455663308,108.4,Medium Risk
3200,41,Salaried,53999.97,495,5000.0,Sports,6,12,2,0,9.96,Australia,2024-08-13,0.0925926440329503,206.0,High Risk
3201,47,Student,15792.17,352,5000.0,Beauty,3,4,1,1,2.43,Germany,2024-12-29,0.3166125997883761,227.2,High Risk
3202,20,Unemployed,5000.0,331,803.9,Beauty,9,2,0,1,7.57,Australia,2024-12-01,0.16078,211.6,High Risk
3203,44,Student,13443.09,300,2834.16,Beauty,9,19,4,0,2.77,Germany,2024-07-20,0.2108265287221911,338.0,High Risk
3204,29,Student,16992.07,300,5000.0,Sports,9,17,2,0,7.33,India,2024-11-28,0.2942549083189982,294.0,High Risk
3205,55,Unemployed,11522.21,388,3965.36,Electronics,6,3,1,0,4.75,India,2024-07-11,0.3441492560888927,210.8,High Risk
3206,41,Unemployed,8687.73,326,2602.6,Sports,9,7,1,0,6.3,USA,2023-06-28,0.2995719250022733,243.6,High Risk
3207,39,Self-Employed,71234.48,621,5000.0,Beauty,3,16,1,1,7.75,UK,2023-01-01,0.0701907278610021,143.60000000000002,Medium Risk
3208,21,Student,14078.32,399,5000.0,Sports,9,3,0,0,3.51,Australia,2023-03-25,0.3551560129333613,186.4,High Risk
3209,35,Unemployed,7582.07,300,1907.12,Home,6,10,2,1,9.85,Australia,2023-01-26,0.2515302549303818,280.0,High Risk
3210,50,Salaried,56419.6,511,5000.0,Beauty,3,16,2,1,9.45,Germany,2024-11-12,0.0886216846627767,207.6,High Risk
3211,24,Self-Employed,32122.0,375,5000.0,Fashion,3,18,2,0,5.86,Germany,2024-12-12,0.1556565593674117,266.0,High Risk
3212,50,Salaried,91682.11,686,5000.0,Home,6,20,1,0,6.4,Australia,2023-05-30,0.054536266671873,125.6,Medium Risk
3213,53,Salaried,38081.86,483,100.0,Fashion,9,2,0,1,2.09,UK,2023-03-20,0.0026259221582139,150.8,High Risk
3214,22,Unemployed,8410.02,304,1921.94,Fashion,6,18,1,1,8.11,UK,2024-10-31,0.2285297775748452,274.4,High Risk
3215,41,Self-Employed,75314.88,680,5000.0,Sports,9,2,0,0,4.02,Canada,2024-11-18,0.0663879435245731,72.0,Medium Risk
3216,44,Self-Employed,84860.44,712,5000.0,Electronics,9,4,0,0,4.5,India,2023-03-21,0.05892026956259,63.2,Low Risk
3217,51,Salaried,40444.98,455,5000.0,Beauty,9,10,1,0,4.35,Germany,2023-04-03,0.1236247366174986,198.0,High Risk
3218,45,Salaried,50985.04,453,5000.0,Sports,12,13,2,1,1.35,USA,2024-11-30,0.0980679822944142,224.8,High Risk
3219,24,Unemployed,7955.32,322,1138.75,Fashion,12,5,0,0,1.08,Germany,2023-06-25,0.1431432047988013,221.2,High Risk
3220,33,Student,10168.36,300,3592.94,Home,3,11,2,0,9.85,Canada,2023-06-10,0.3533450821961457,282.0,High Risk
3221,40,Unemployed,5000.0,300,1050.35,Sports,9,1,0,1,9.99,UK,2024-07-22,0.2100699999999999,222.0,Medium Risk
3222,38,Unemployed,13099.64,390,2941.57,Electronics,3,5,0,0,4.49,India,2024-07-17,0.2245534991801301,194.0,High Risk
3223,33,Student,11337.14,313,3402.15,Fashion,12,1,0,0,3.1,UK,2024-07-30,0.3000889113127297,216.8,High Risk
3224,37,Self-Employed,47843.45,514,5000.0,Beauty,12,8,1,0,7.61,Australia,2024-12-05,0.1045075135676879,170.4,High Risk
3225,22,Student,9224.15,302,3569.9,Electronics,3,5,0,1,9.59,USA,2023-03-21,0.3870166898847048,229.2,High Risk
3226,54,Unemployed,12849.63,300,4640.31,Electronics,9,25,2,1,5.13,India,2023-04-25,0.3611240168004838,310.0,High Risk
3227,40,Salaried,46948.22,561,5000.0,Beauty,3,2,0,0,7.57,Canada,2023-01-14,0.1065003103419043,119.6,Medium Risk
3228,56,Unemployed,11004.23,320,3473.06,Home,3,13,2,0,2.58,Australia,2024-10-02,0.3156113603586984,278.0,High Risk
3229,27,Unemployed,6869.33,312,2223.72,Fashion,3,14,1,0,9.69,USA,2024-07-18,0.3237171601888393,263.20000000000005,High Risk
3230,44,Student,5000.0,300,509.56,Fashion,6,8,1,0,9.44,Australia,2024-09-07,0.101912,256.0,Medium Risk
3231,24,Self-Employed,29421.26,385,5000.0,Fashion,6,14,3,1,8.85,Germany,2024-11-25,0.1699451349126448,274.0,High Risk
3232,27,Self-Employed,62503.91,548,5000.0,Sports,3,17,2,1,5.27,India,2023-01-25,0.0799949955130807,194.8,High Risk
3233,57,Unemployed,13667.24,343,100.0,Sports,6,1,0,0,4.24,USA,2024-07-14,0.0073167662234657,204.8,High Risk
3234,37,Self-Employed,38044.0,467,1185.78,Fashion,6,0,0,0,8.24,India,2024-12-07,0.0311686468299863,153.20000000000002,High Risk
3235,58,Self-Employed,47883.28,535,5000.0,Fashion,6,3,0,0,4.01,UK,2023-01-07,0.1044205827169734,132.0,High Risk
3236,38,Unemployed,14116.62,380,5000.0,Beauty,9,2,0,1,9.45,Australia,2023-04-21,0.3541924341662522,192.0,High Risk
3237,57,Salaried,27509.48,466,5000.0,Fashion,12,2,0,0,2.57,India,2024-10-07,0.1817555257314932,157.60000000000002,High Risk
3238,50,Student,13793.23,385,3078.99,Electronics,6,1,0,0,1.64,Germany,2024-08-16,0.2232247269131305,188.0,High Risk
3239,20,Salaried,32385.29,435,5000.0,Home,3,0,0,1,1.64,India,2024-10-17,0.1543910831121166,166.0,High Risk
3240,40,Student,17738.04,366,5000.0,Electronics,6,1,0,0,1.17,Canada,2023-04-20,0.2818800724319034,195.6,High Risk
3241,52,Self-Employed,47983.95,473,4219.77,Beauty,3,14,1,0,5.92,Germany,2023-05-29,0.0879412803656222,198.8,High Risk
3242,52,Salaried,46668.7,458,5000.0,Electronics,3,18,2,1,3.52,India,2023-01-31,0.1071381889789087,232.8,High Risk
3243,26,Student,6085.86,300,2670.05,Electronics,6,12,1,1,4.27,Australia,2024-09-19,0.438730105523295,264.0,High Risk
3244,22,Salaried,24880.07,398,5000.0,Electronics,6,0,0,1,2.54,USA,2024-10-04,0.2009640648117147,180.8,High Risk
3245,42,Salaried,73430.55,595,5000.0,Beauty,6,10,1,0,8.65,Canada,2024-11-26,0.0680915504514129,142.0,Medium Risk
3246,54,Student,13922.18,312,2669.22,Beauty,3,11,1,1,2.71,Germany,2024-11-07,0.1917242845588837,257.20000000000005,High Risk
3247,55,Student,23405.73,339,3743.23,Sports,9,12,1,0,6.94,Germany,2024-12-17,0.1599279321772916,248.4,High Risk
3248,42,Student,7060.11,300,1043.57,Home,3,14,2,1,3.47,Australia,2023-05-24,0.1478121445699854,288.0,High Risk
3249,30,Student,12961.41,382,1268.74,Home,9,2,0,0,6.14,USA,2023-04-20,0.0978859553088745,191.2,High Risk
3250,59,Student,13172.09,300,1565.53,Beauty,3,20,1,0,8.27,Germany,2024-10-10,0.118852057646129,280.0,High Risk
3251,53,Salaried,80160.35,704,5000.0,Home,6,0,0,0,7.76,UK,2024-08-13,0.0623749771551646,58.400000000000006,Low Risk
3252,33,Salaried,61840.02,501,5000.0,Electronics,6,12,2,0,3.09,Germany,2023-05-07,0.0808537901507793,203.6,High Risk
3253,42,Unemployed,11945.26,300,4869.3,Fashion,9,20,2,0,4.07,India,2023-06-26,0.4076344926774302,300.0,High Risk
3254,58,Salaried,48205.95,530,5000.0,Sports,3,1,0,0,1.28,UK,2024-08-07,0.1037216360221093,130.0,High Risk
3255,25,Self-Employed,28962.09,449,2070.85,Home,9,0,0,0,9.55,Germany,2024-12-26,0.0715020911819554,160.4,High Risk
3256,50,Unemployed,15138.26,344,5000.0,Sports,6,21,2,1,5.2,Germany,2024-12-29,0.3302889499850048,284.4,High Risk
3257,21,Self-Employed,30619.25,428,5000.0,Electronics,12,1,0,1,7.61,Australia,2024-12-30,0.1632959657731655,170.8,High Risk
3258,19,Student,13210.72,345,5000.0,Electronics,3,1,0,0,3.56,Australia,2023-06-06,0.3784805067399809,204.0,High Risk
3259,31,Student,11928.14,300,3061.24,Electronics,9,14,2,1,1.22,Australia,2023-06-02,0.2566401802795742,288.0,High Risk
3260,23,Student,13470.97,307,4730.73,Beauty,3,12,2,1,2.37,USA,2024-09-20,0.3511796106739158,281.20000000000005,High Risk
